0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,4,18149,7,11,3,4,4,1,0,0,0,30,25
46,0,6539,10,15,2,0,0,4,1,0,0,11,39
14,4,9380,12,13,4,10,1,4,1,0,0,29,39
5,2,17251,11,8,4,5,3,4,1,0,0,19,39
50,4,8376,11,8,0,14,1,4,1,0,0,59,39
33,0,16518,6,4,2,0,0,4,1,0,0,49,39
46,4,12369,11,8,6,8,4,4,0,0,0,23,39
14,4,6807,11,8,2,7,0,4,1,0,0,39,39
0,4,17788,1,6,4,10,3,4,1,0,0,39,39
24,2,12877,11,8,2,14,0,2,1,0,0,39,39
36,2,14190,5,3,2,14,0,4,1,0,0,37,39
27,2,13859,15,9,2,11,0,2,1,0,0,93,39
7,4,21162,9,12,4,5,1,4,1,0,0,39,39
18,4,12607,8,10,0,13,3,4,1,0,0,34,39
44,4,14392,15,9,2,13,5,4,0,0,0,39,39
14,4,8773,7,11,4,10,2,1,0,0,0,39,30
39,4,13898,11,8,2,12,0,4,1,0,0,35,39
49,4,18298,7,11,0,1,4,4,0,0,0,39,39
28,4,19344,15,9,2,3,0,1,1,0,0,39,40
47,4,6021,11,8,2,3,0,4,1,0,0,39,39
21,4,14068,11,8,2,1,5,4,0,0,0,35,39
26,2,20792,15,9,5,3,1,2,1,0,0,39,39
20,4,13245,11,8,0,3,1,4,1,0,0,48,39
2,4,15447,11,8,4,1,3,4,0,0,0,15,39
42,6,16056,11,8,2,4,0,4,1,0,0,39,39
33,1,10961,15,9,2,1,0,4,1,0,0,39,39
16,4,19441,9,12,2,4,0,4,1,0,0,49,39
39,4,14413,15,9,2,13,0,4,1,0,0,44,39
11,4,12542,8,10,2,12,0,4,1,0,0,39,39
10,4,10048,11,8,2,1,5,4,0,0,0,33,39
25,4,3373,12,13,2,12,0,1,1,0,0,39,0
17,4,16715,11,8,2,8,0,4,1,0,0,39,39
2,4,13061,1,6,4,12,3,4,1,0,0,29,39
51,6,9048,11,8,2,4,0,4,1,0,0,39,39
11,4,4609,12,13,2,10,0,4,1,0,0,37,39
64,0,4425,15,9,6,0,4,4,0,0,0,3,39
5,6,12442,11,8,4,5,3,4,1,0,0,39,39
41,4,17712,7,11,0,1,1,4,0,0,0,39,39
14,4,3141,15,9,4,7,1,4,0,0,0,24,39
0,2,10012,1,6,4,11,3,4,1,0,0,29,39
6,4,8640,15,9,4,8,3,1,0,0,0,22,39
8,4,1592,2,7,4,8,2,4,1,0,0,39,39
30,4,14409,11,8,4,3,1,4,1,0,0,39,39
22,4,11466,9,12,2,4,5,4,0,0,0,59,39
27,4,4981,11,8,2,3,0,4,1,0,0,39,39
29,4,13550,8,10,2,10,0,4,1,0,0,39,39
21,6,711,15,9,2,5,0,4,1,0,0,34,39
6,4,17970,11,8,4,7,3,4,1,0,0,29,39
17,4,7065,9,12,3,10,1,4,0,0,0,34,39
16,4,19668,11,8,4,3,1,4,1,0,0,39,39
21,4,11088,11,8,6,8,4,4,0,0,0,19,39
35,6,8975,8,10,2,4,0,4,1,0,0,39,39
33,4,5293,11,8,0,12,1,4,0,0,0,32,39
18,4,3016,9,12,2,8,0,4,1,0,0,39,39
27,4,13387,11,8,4,12,2,4,0,0,0,14,39
21,6,6172,11,8,0,5,3,4,1,0,0,49,39
12,4,13528,11,8,2,10,0,4,1,0,0,39,39
16,4,1106,7,11,4,1,1,4,0,0,0,39,39
12,0,3508,11,8,4,0,1,4,1,0,0,39,39
1,4,17536,1,6,4,12,3,4,0,0,0,29,39
26,4,11461,14,14,0,4,1,4,1,0,0,39,39
25,4,6618,8,10,0,4,3,0,0,0,0,39,39
25,4,10310,11,8,2,14,0,4,1,0,0,39,39
15,4,8879,11,8,2,6,0,4,1,0,0,29,39
19,4,3302,7,11,4,13,1,4,0,0,0,39,39
24,7,618,9,12,2,5,0,4,1,0,0,39,39
13,4,17129,15,9,4,8,3,4,0,0,0,39,39
4,4,14116,11,8,4,8,3,4,1,0,0,34,39
16,4,11565,15,9,2,14,0,2,1,0,0,39,39
2,0,7088,15,9,4,0,3,4,1,0,0,14,39
2,4,18435,11,8,4,6,3,4,1,0,0,24,39
18,4,19139,11,8,0,14,1,4,1,0,0,39,39
26,4,11831,11,8,0,13,4,2,0,0,0,34,39
28,4,17874,11,8,2,14,0,2,1,0,0,23,39
8,4,1671,9,12,4,4,3,2,1,0,0,49,39
22,6,5780,9,12,2,4,0,4,1,0,0,39,39
9,4,11501,11,8,4,6,1,4,1,0,0,39,39
43,4,15635,12,13,2,14,0,4,1,0,0,9,39
35,2,8138,10,15,2,10,5,4,0,0,0,39,39
5,4,2147,2,7,4,14,4,4,1,0,0,29,39
6,4,21240,15,9,4,8,3,4,0,0,0,39,39
29,4,8173,11,8,2,8,5,4,0,0,0,39,39
17,6,5903,9,12,2,12,0,4,1,0,0,29,39
22,4,15938,9,12,2,10,0,4,1,0,0,49,39
21,4,10900,11,8,4,10,1,4,0,0,0,39,39
39,6,18958,12,13,2,4,0,4,1,0,0,24,39
38,1,11248,11,8,0,1,1,4,0,0,0,39,39
6,4,11239,15,9,4,7,1,4,1,0,0,39,39
22,4,12747,9,12,0,1,1,4,1,0,0,39,39
7,4,10599,9,12,2,12,0,2,1,0,0,29,39
34,6,10858,11,8,2,12,0,4,1,0,0,39,39
30,5,5602,9,12,2,4,0,4,1,0,0,49,5
8,6,16791,11,8,4,5,1,4,1,0,0,49,39
17,4,14816,14,14,2,10,0,4,1,0,0,54,39
2,4,13523,15,9,4,4,3,4,0,0,0,27,39
15,4,1362,15,9,0,3,4,4,1,0,0,39,39
32,4,15988,11,8,2,12,0,4,1,0,0,39,39
23,0,8980,5,3,5,0,1,4,0,0,0,7,39
26,4,5803,11,8,2,3,0,4,1,0,0,54,39
42,4,9227,11,8,4,1,4,4,1,0,0,39,39
15,4,17227,9,12,2,4,5,4,0,0,0,39,39
8,4,5610,9,12,4,4,1,4,1,0,0,39,39
15,4,9231,11,8,2,4,0,4,1,0,0,39,21
0,4,14752,1,6,4,6,1,2,0,0,0,14,39
40,5,5978,14,14,2,10,0,4,1,0,0,34,39
0,6,9831,2,7,4,6,3,4,1,0,0,14,39
10,4,15104,9,12,4,13,3,1,0,0,0,39,30
24,2,6470,11,8,2,11,0,4,1,0,0,39,39
45,0,2297,10,15,2,0,0,0,1,0,0,39,39
2,4,14865,1,6,4,12,1,4,0,0,0,24,39
24,4,9022,4,2,0,8,4,4,0,0,0,39,33
22,4,6303,9,12,4,4,1,4,1,0,0,49,39
13,4,14675,11,8,4,3,1,4,1,0,0,39,39
20,4,10448,9,12,2,7,0,4,1,0,0,39,39
1,4,20982,1,6,4,1,3,4,0,0,0,14,39
23,6,9787,9,12,2,12,0,4,1,0,0,44,39
7,4,5059,11,8,4,12,2,4,1,0,0,39,39
16,4,11489,11,8,2,3,0,4,1,0,0,49,39
31,4,14113,9,12,2,6,0,4,1,0,0,39,39
34,4,5972,9,12,2,12,0,4,1,0,0,39,39
31,4,3040,11,8,2,3,0,4,1,0,0,39,39
26,4,12042,5,3,2,3,0,4,1,0,0,44,39
17,4,2776,14,14,4,4,3,4,1,0,0,49,39
24,4,6984,8,10,5,3,1,4,1,0,0,29,39
8,4,11501,11,8,4,3,3,4,1,0,0,39,39
3,4,5323,11,8,4,8,3,4,1,0,0,49,39
18,4,11294,15,9,0,4,1,4,0,0,0,68,39
25,2,3663,12,13,0,10,4,4,0,0,0,39,39
9,2,14381,11,8,4,8,2,4,1,0,0,15,39
29,4,2103,11,8,2,8,0,4,1,0,0,49,39
22,7,9578,9,12,4,10,1,4,1,0,0,39,39
1,0,19558,0,5,4,0,3,4,1,0,0,39,39
12,4,13714,15,9,4,12,3,2,1,0,0,76,39
22,4,984,15,9,3,3,4,4,1,0,0,39,39
30,4,5583,11,8,2,3,0,4,1,0,0,39,39
23,4,2970,15,9,2,14,0,4,1,0,0,49,39
26,7,3971,11,8,2,3,0,4,1,0,0,39,39
15,4,13149,11,8,0,6,1,4,1,0,0,39,39
14,4,10172,0,5,0,12,2,4,0,0,0,39,39
2,0,2014,15,9,4,0,3,4,1,0,0,34,39
27,1,16246,7,11,2,1,0,4,1,0,0,39,39
29,2,12830,9,12,2,11,0,4,1,0,0,39,39
36,6,1359,12,13,2,10,0,4,1,0,0,49,39
26,4,5565,9,12,2,4,0,4,1,0,0,39,39
24,7,1949,9,12,4,10,1,4,0,0,0,39,39
18,4,16070,11,8,6,8,4,2,1,0,0,39,39
31,4,2271,9,12,2,12,0,4,1,0,0,44,39
11,7,12811,12,13,2,4,5,4,0,0,0,39,39
27,4,10896,9,12,6,10,4,4,0,0,0,31,39
3,0,139,15,9,4,0,3,4,0,0,0,39,39
34,2,5844,14,14,6,10,1,4,0,0,0,39,39
11,4,17088,11,8,4,14,4,4,1,0,0,49,39
19,4,1570,9,12,4,3,1,4,1,0,0,59,39
11,4,6771,11,8,2,8,0,4,1,0,0,34,39
4,4,6287,15,9,4,12,3,4,1,0,0,39,39
17,0,817,9,12,2,0,0,4,1,0,0,29,39
19,2,2032,15,9,2,3,0,4,1,0,0,39,39
8,0,11897,7,11,4,0,3,4,0,0,0,76,39
14,4,16547,11,8,4,10,1,4,1,0,0,42,39
27,6,2392,11,8,2,5,0,4,1,0,0,59,39
32,2,8485,1,6,0,6,4,4,1,0,0,39,39
23,4,9870,11,8,2,3,0,4,1,0,0,39,39
47,1,10005,10,15,2,10,0,1,1,0,0,39,3
10,4,569,15,9,2,12,0,1,1,0,0,54,35
1,4,18938,15,9,4,8,3,4,0,0,0,19,39
51,4,7666,6,4,2,3,0,2,1,0,0,43,39
47,4,1235,10,15,6,10,1,4,1,0,0,76,39
19,4,12225,11,8,2,14,0,0,1,0,0,39,39
4,4,7743,11,8,4,5,3,4,1,0,0,23,39
5,4,1614,15,9,4,3,3,4,1,0,0,29,39
44,4,4308,9,12,2,10,0,4,1,0,0,39,39
7,4,6818,15,9,4,12,3,4,1,0,0,9,12
32,7,18989,9,12,2,10,0,4,1,0,0,49,39
8,4,10989,15,9,5,9,2,4,0,0,0,29,8
49,0,18678,11,8,2,0,0,2,1,0,0,39,39
12,4,17260,15,9,4,10,1,4,1,0,0,44,39
5,4,18886,11,8,4,12,3,2,0,0,0,39,39
40,1,18661,15,9,2,10,0,0,1,0,0,39,39
12,4,7972,11,8,2,3,0,4,1,0,0,39,39
3,4,16028,15,9,4,1,4,2,0,0,0,34,39
30,4,10062,14,14,2,12,0,4,1,0,0,44,39
5,4,4615,11,8,4,4,1,4,0,0,0,54,39
42,5,7081,8,10,0,10,1,4,1,0,0,49,39
25,7,2538,12,13,2,1,0,0,1,0,0,39,39
47,6,1398,15,9,4,10,1,4,0,0,0,34,39
12,1,10753,11,8,3,8,4,2,1,0,0,39,39
8,7,18098,15,9,4,3,1,4,1,0,0,19,39
45,4,18591,15,9,0,4,1,4,0,0,0,39,39
4,4,11363,11,8,5,8,1,4,0,0,0,39,39
29,4,21324,0,5,0,7,4,2,1,0,0,39,39
4,4,18274,11,8,4,8,3,4,0,0,0,18,39
1,4,11307,1,6,4,6,3,4,1,0,0,17,39
16,4,21511,12,13,2,10,0,4,1,0,0,44,39
46,4,12780,3,1,0,14,1,4,1,0,0,39,39
35,2,7958,11,8,2,11,0,4,1,0,0,51,39
0,4,15088,6,4,4,12,3,2,1,0,0,21,39
14,4,5092,11,8,4,12,3,4,1,0,0,39,39
18,4,12142,15,9,2,13,0,4,1,0,0,39,39
14,4,5092,11,8,2,7,0,4,1,0,0,39,39
34,7,1172,15,9,0,10,1,4,0,0,0,39,39
31,2,20368,11,8,2,3,0,4,1,0,0,59,39
11,4,349,11,8,2,6,0,0,1,0,0,39,39
25,1,1707,11,8,2,14,0,4,1,0,0,39,0
21,4,17377,15,9,0,1,4,4,0,0,0,39,4
26,2,4981,9,12,2,10,0,4,1,0,0,39,39
13,4,19483,11,8,2,6,0,4,1,0,0,39,39
7,4,10427,2,7,4,12,2,4,1,0,0,54,39
29,4,16251,9,12,2,4,0,4,1,0,0,59,39
33,4,3439,0,5,2,14,0,4,1,0,0,59,39
5,4,959,11,8,5,8,2,4,1,0,0,34,39
1,7,17216,11,8,4,1,3,2,1,0,0,14,39
36,4,7849,9,12,2,10,0,4,1,0,0,44,39
23,4,13693,9,12,2,10,0,4,1,0,0,43,39
19,6,19635,10,15,2,10,0,4,1,0,0,34,39
15,4,16454,9,12,2,4,0,4,1,0,0,42,39
22,4,19866,11,8,4,5,3,4,1,0,0,11,39
29,4,14122,11,8,2,6,0,4,1,0,0,39,39
9,2,17857,9,12,4,1,1,4,1,0,0,41,39
2,4,21025,15,9,4,12,3,4,1,0,0,14,39
7,4,8653,11,8,2,7,1,4,0,0,0,39,7
11,4,11698,12,13,4,10,3,4,1,0,0,39,39
8,2,17352,12,13,4,10,3,4,0,0,0,39,39
27,4,7543,15,9,2,4,0,4,1,0,0,39,39
21,4,15941,11,8,2,3,0,4,1,0,0,39,27
25,7,14375,12,13,0,4,1,4,1,0,0,44,39
11,4,20504,11,8,2,3,3,4,1,0,0,39,39
19,4,19911,9,12,4,4,2,4,1,0,0,49,0
30,4,16746,9,12,4,12,1,2,1,0,0,59,39
4,2,14293,15,9,4,1,3,4,0,0,0,39,26
2,0,10788,11,8,4,0,3,2,0,0,0,24,39
18,4,21351,9,12,4,4,1,4,0,0,0,44,39
9,4,13912,11,8,2,3,0,4,1,0,0,39,39
4,4,5446,15,9,4,8,1,4,0,0,0,29,39
50,6,1322,5,3,2,5,0,4,1,0,0,39,39
37,4,19115,11,8,4,4,4,4,1,0,0,39,39
9,4,389,12,13,4,13,2,4,1,0,0,24,39
34,4,14094,9,12,0,10,1,4,0,0,0,49,39
10,4,19064,15,9,0,3,1,4,1,0,0,44,39
10,4,20697,11,8,2,3,0,4,1,0,0,39,0
22,4,2804,15,9,0,7,3,4,0,0,0,39,39
15,4,10288,9,12,0,4,1,4,0,0,0,47,39
35,4,17241,11,8,5,3,1,4,1,0,0,39,39
4,4,12974,15,9,2,6,0,2,1,0,0,39,39
10,2,19189,11,8,4,11,3,4,1,0,0,37,39
29,4,7725,5,3,3,14,1,4,1,0,0,44,39
25,4,1092,8,10,2,8,0,4,1,0,0,29,39
62,5,10917,9,12,2,12,0,4,1,0,0,19,39
33,1,591,9,12,2,4,5,0,0,0,0,39,39
2,0,12215,11,8,4,0,3,2,0,0,0,19,39
34,2,3625,12,13,2,10,0,4,1,0,0,59,39
49,4,11205,9,12,2,12,0,4,1,0,0,4,39
19,6,16524,8,10,2,5,0,4,1,0,0,93,39
9,4,13872,7,11,4,10,3,4,0,0,0,35,39
11,4,1788,15,9,4,12,1,2,1,0,0,49,39
22,6,12212,14,14,2,10,0,4,1,0,0,44,39
26,4,1292,15,9,2,14,0,4,1,0,0,59,39
3,4,20990,11,8,4,8,3,4,0,0,0,39,26
12,4,15132,15,9,0,13,4,4,1,0,0,39,39
1,0,3337,15,9,4,0,3,1,0,0,0,39,39
43,4,9002,15,9,2,6,0,4,1,0,0,39,39
17,4,2485,11,8,2,12,0,4,1,0,0,39,39
43,4,10393,11,8,6,6,1,4,0,0,0,39,39
21,4,597,1,6,0,12,4,4,0,0,0,39,39
12,4,16232,8,10,2,7,0,4,1,0,0,39,39
32,4,20318,9,12,0,4,1,4,0,0,0,39,39
20,4,14254,4,2,5,8,4,4,0,0,0,39,26
26,4,12616,15,9,2,12,0,4,1,0,0,37,39
20,4,14445,11,8,0,8,4,2,0,0,0,39,0
2,4,9952,6,4,4,3,2,4,1,0,0,59,39
12,4,10538,15,9,2,14,0,4,1,0,0,34,39
23,6,21441,11,8,2,3,0,4,1,0,0,14,39
36,4,17420,5,3,2,4,0,4,1,0,0,39,39
10,4,20540,9,12,2,12,0,4,1,0,0,54,39
12,4,15476,7,11,0,3,4,4,0,0,0,37,39
8,4,15230,4,2,2,7,0,3,1,0,0,39,26
21,4,733,11,8,2,12,0,4,1,0,0,54,39
31,5,2839,9,12,2,4,0,4,1,0,0,49,39
1,4,4426,15,9,4,8,3,4,0,0,0,11,39
20,4,19098,11,8,2,1,5,4,0,0,0,39,39
31,4,175,9,12,6,8,4,4,0,0,0,19,39
33,4,19343,15,9,4,8,1,4,1,0,0,31,39
7,4,38,15,9,4,1,3,4,0,0,0,29,39
17,4,13604,15,9,2,13,0,2,1,0,0,39,39
2,4,20456,15,9,4,12,3,4,1,0,0,39,39
22,4,3959,11,8,4,7,3,4,1,0,0,39,39
23,4,12546,15,9,0,8,1,4,0,0,0,39,39
13,4,1318,11,8,4,1,4,4,0,0,0,39,39
10,4,6630,11,8,4,1,1,4,1,0,0,39,39
6,0,17672,6,4,0,0,1,4,0,0,0,34,39
29,4,20877,15,9,2,1,0,4,1,0,0,39,39
7,2,4131,9,12,4,10,3,4,0,0,0,49,39
1,4,12926,2,7,4,8,3,4,1,0,0,19,39
33,6,9195,10,15,2,10,0,4,1,0,0,59,39
25,4,13774,1,6,2,7,0,4,1,0,0,39,39
25,4,5427,6,4,2,14,0,4,1,0,0,39,39
40,4,3774,15,9,6,13,1,4,0,0,0,15,39
10,4,13429,9,12,2,13,0,1,1,0,0,39,19
14,4,13369,0,5,2,7,0,4,1,0,0,39,39
17,2,4238,12,13,5,10,4,4,0,0,0,39,39
38,6,9478,11,8,0,8,2,4,0,0,0,39,39
39,4,10943,1,6,2,7,0,4,1,0,0,39,39
18,7,8083,15,9,4,5,3,4,1,0,0,39,39
46,0,16548,12,13,4,0,1,4,0,0,0,2,39
11,4,17281,12,13,4,10,1,4,1,0,0,49,39
21,4,16307,9,12,0,4,1,4,1,0,0,39,39
13,5,19861,11,8,2,6,0,4,1,0,0,59,39
1,4,13233,15,9,4,8,3,4,0,0,0,19,39
18,4,15738,8,10,2,13,0,4,1,0,0,39,39
36,4,6937,11,8,0,8,1,4,0,0,0,39,39
29,4,10016,14,14,0,10,4,4,0,0,0,39,39
28,4,13352,15,9,2,1,0,4,1,0,0,39,39
18,4,10089,0,5,2,8,0,1,1,0,0,59,19
24,4,4828,11,8,4,1,3,4,1,0,0,39,39
43,6,4369,11,8,2,12,0,4,1,0,0,68,39
2,4,8684,11,8,4,7,3,4,1,0,0,39,39
11,4,7399,11,8,0,14,1,4,1,0,0,68,39
12,4,15795,11,8,4,8,1,4,1,0,0,31,39
18,6,8537,15,9,4,3,3,4,1,0,0,39,39
10,0,17540,15,9,4,0,4,4,0,0,0,39,39
1,4,8279,11,8,4,1,3,4,1,0,0,34,39
36,4,14080,11,8,4,3,1,4,1,0,0,39,39
9,4,9770,12,13,2,7,0,4,1,0,0,19,2
38,4,12031,15,9,2,13,0,4,1,0,0,39,39
28,2,19215,15,9,2,4,0,4,1,0,0,39,39
11,4,19326,11,8,4,7,3,4,1,0,0,39,39
15,4,4997,9,12,2,4,0,4,1,0,0,39,39
10,4,10201,11,8,4,6,3,4,1,0,0,39,39
18,4,9881,11,8,0,3,1,4,0,0,0,39,39
19,4,14024,11,8,0,6,4,4,0,0,0,36,39
6,4,3895,9,12,4,12,3,4,1,0,0,19,39
5,4,20743,2,7,4,14,2,4,1,0,0,39,39
48,5,5212,9,12,2,4,0,4,1,0,0,39,39
42,0,20213,11,8,2,0,0,4,1,0,0,40,39
8,4,15856,11,8,4,12,3,4,0,0,0,39,4
14,4,6139,15,9,2,12,0,4,1,0,0,39,39
33,7,17350,9,12,2,4,0,4,1,0,0,39,39
32,7,9954,15,9,2,10,0,4,1,0,0,49,39
26,4,21308,9,12,0,4,4,4,0,0,0,39,39
6,1,19548,15,9,2,1,2,4,0,0,0,39,39
6,4,15952,15,9,0,12,3,2,0,0,0,39,39
46,4,1213,0,5,2,3,0,4,1,0,0,39,39
16,4,11463,11,8,4,5,1,4,1,0,0,39,39
34,5,19739,9,12,0,5,4,4,1,0,0,49,39
14,4,10739,11,8,0,3,1,4,1,0,0,44,39
31,0,19801,15,9,2,0,0,4,1,0,0,39,0
14,4,20421,15,9,4,1,1,2,0,0,0,35,23
30,4,716,8,10,2,12,0,4,1,0,0,39,39
37,7,12591,15,9,2,11,0,4,1,0,0,39,39
6,4,601,15,9,4,12,1,4,1,0,0,39,39
17,4,20340,11,8,2,4,0,4,1,0,0,39,39
29,4,3876,1,6,2,8,5,2,0,0,0,34,39
17,4,13543,7,11,0,12,1,4,1,0,0,49,39
14,4,2043,11,8,4,8,1,4,1,0,0,49,39
24,4,10125,11,8,2,13,0,4,1,0,0,39,29
24,0,6242,11,8,4,0,3,4,0,0,0,39,39
10,6,19082,8,10,4,10,2,4,1,0,0,29,39
13,0,12856,1,6,4,0,3,2,0,0,0,39,39
6,4,20297,15,9,4,3,3,4,1,0,0,39,39
7,2,13824,7,11,4,1,3,4,0,0,0,19,0
42,1,10381,7,11,2,1,0,4,1,0,0,39,39
18,6,64,11,8,2,14,0,0,1,0,0,39,39
42,4,18731,11,8,2,8,0,4,1,0,0,44,5
30,4,20960,8,10,2,3,0,4,1,0,0,39,39
34,6,7739,11,8,0,12,1,4,0,0,0,43,39
25,4,9031,9,12,0,1,4,4,0,0,0,44,39
12,1,4477,15,9,3,1,3,4,0,0,0,39,39
6,4,14263,11,8,4,3,4,4,1,0,0,44,28
26,6,19718,11,8,2,3,0,4,1,0,0,59,39
29,4,19002,15,9,2,4,0,4,1,0,0,39,39
13,4,8249,15,9,5,1,1,4,0,0,0,39,39
6,4,14143,15,9,4,13,3,4,0,0,0,19,39
12,7,4444,12,13,4,10,1,4,0,0,0,34,39
16,4,6461,11,8,0,4,1,4,0,0,0,44,39
29,2,19923,15,9,0,1,4,4,0,0,0,44,39
18,4,16695,15,9,3,1,1,2,0,0,0,39,39
8,4,5013,11,8,5,4,4,4,0,0,0,36,39
18,4,14324,9,12,2,12,0,4,1,0,0,39,39
13,4,5215,5,3,4,7,4,4,1,0,0,41,39
22,4,2802,15,9,2,8,0,1,1,0,0,79,39
20,4,7542,15,9,2,3,0,4,1,0,0,54,39
5,4,14011,11,8,4,7,1,4,1,0,0,41,39
8,4,12761,11,8,2,14,0,4,1,0,0,59,39
33,4,6875,11,8,2,12,5,2,0,0,0,39,39
16,4,4145,8,10,5,10,1,4,1,0,0,44,39
42,5,6541,4,2,2,5,0,4,1,0,0,39,22
7,4,9962,11,8,4,1,1,4,0,0,0,39,39
24,4,3858,9,12,2,12,0,4,1,0,0,54,39
21,0,4486,6,4,4,0,3,4,0,0,0,11,39
43,4,4990,9,12,0,4,3,4,1,0,0,59,39
2,4,3056,11,8,4,7,4,4,1,0,0,29,39
6,4,1316,15,9,4,3,2,4,1,0,0,39,39
0,0,2278,0,5,4,0,3,4,1,0,0,39,39
7,4,5032,9,12,4,10,3,4,1,0,0,39,39
15,4,8374,11,8,2,3,0,4,1,0,0,49,39
10,4,12080,9,12,2,12,0,4,1,0,0,44,39
26,4,11859,8,10,4,1,3,4,0,0,0,54,39
4,0,2472,15,9,4,0,3,4,1,0,0,39,39
37,4,17141,8,10,6,4,1,4,0,0,0,39,39
5,4,610,11,8,2,5,0,4,1,0,0,44,39
12,4,4372,11,8,4,3,1,4,1,0,0,49,39
5,4,349,2,7,4,5,1,0,1,0,0,49,39
20,4,4281,9,12,2,12,0,4,1,0,0,49,39
21,6,15605,10,15,2,10,0,4,1,0,0,49,39
17,4,3477,15,9,2,6,0,4,1,0,0,39,39
28,4,29,15,9,2,7,0,4,1,0,0,79,39
11,4,19716,3,1,4,9,1,4,0,0,0,39,26
51,4,12160,10,15,0,10,1,4,0,0,0,39,5
19,4,17052,11,8,2,7,0,1,1,0,0,39,25
3,4,21080,6,4,4,8,4,4,1,0,0,29,26
7,4,16988,15,9,4,3,3,4,0,0,0,44,39
21,4,12538,15,9,0,4,4,4,0,0,0,39,39
15,4,14918,9,12,4,4,1,4,0,0,0,39,39
11,4,10689,9,12,4,8,1,4,0,0,0,49,39
15,4,6491,14,14,2,10,0,4,1,0,0,39,39
41,4,13251,11,8,2,7,0,4,1,0,0,39,39
21,4,17988,15,9,4,12,3,4,0,0,0,49,39
26,4,2625,11,8,4,1,1,4,0,0,0,39,39
11,4,18079,2,7,0,5,1,4,1,0,0,39,39
4,4,227,15,9,4,1,3,4,1,0,0,39,0
6,4,2354,9,12,4,10,3,1,0,0,0,19,39
7,0,20477,11,8,4,0,1,4,0,0,0,35,39
24,4,18785,15,9,2,3,0,2,1,0,0,39,39
10,4,12262,9,12,2,10,0,4,1,0,0,39,39
37,4,21182,5,3,6,8,4,4,1,0,0,29,39
11,2,14453,11,8,5,14,3,4,0,0,0,24,39
19,4,19516,11,8,0,3,1,4,1,0,0,29,39
43,6,1004,15,9,2,4,0,4,1,0,0,39,39
17,7,9790,12,13,2,4,0,4,1,0,0,37,39
15,4,10377,11,8,4,8,1,2,0,0,0,39,0
10,4,18249,15,9,2,12,5,4,0,0,0,41,39
43,4,14696,0,5,2,12,0,4,1,0,0,39,39
22,4,11811,8,10,2,3,0,4,1,0,0,39,39
42,4,2057,2,7,0,14,2,2,1,0,0,34,39
17,6,13963,10,15,2,10,0,4,1,0,0,31,2
19,4,19151,8,10,2,4,0,4,1,0,0,39,39
37,4,7378,15,9,2,12,0,4,1,0,0,39,39
31,4,5819,8,10,2,13,0,4,1,0,0,39,39
2,4,14171,5,3,4,8,3,4,1,0,0,32,39
23,4,11441,14,14,2,10,0,4,1,0,0,39,39
8,4,655,11,8,4,6,1,4,1,0,0,44,39
22,4,15348,7,11,5,1,4,4,1,0,0,39,39
17,6,19686,15,9,2,3,0,4,1,0,0,39,39
13,4,9277,11,8,5,8,4,4,0,0,0,29,39
26,4,13800,11,8,4,8,4,2,0,0,0,23,39
18,4,12086,9,12,2,10,0,1,1,0,0,39,30
42,6,2592,11,8,2,5,0,4,1,0,0,64,39
16,6,10099,11,8,2,3,0,4,1,0,0,39,39
5,4,18462,15,9,4,6,3,4,1,0,0,49,39
31,4,16871,11,8,2,3,0,4,1,0,0,44,39
37,4,6955,11,8,6,1,4,4,0,0,0,39,39
32,4,4500,15,9,0,1,1,4,0,0,0,37,39
20,4,709,9,12,4,13,1,4,0,0,0,39,39
28,4,6216,11,8,2,7,0,2,1,0,0,39,39
34,5,12259,15,9,5,12,1,4,0,0,0,39,39
29,4,1960,15,9,2,3,0,4,1,0,0,39,39
14,6,8725,9,12,2,4,5,4,0,0,0,39,39
12,0,19721,0,5,4,0,3,4,0,0,0,37,39
22,4,19559,15,9,2,1,3,2,0,0,0,49,39
9,4,10166,9,12,4,1,3,4,0,0,0,39,39
14,4,18548,12,13,2,10,0,1,1,0,0,5,35
22,4,19302,11,8,2,7,0,4,1,0,0,39,39
9,4,13368,1,6,4,8,2,4,1,0,0,29,26
8,4,11994,9,12,2,13,0,4,1,0,0,34,39
32,4,2087,11,8,0,12,3,4,0,0,0,39,39
36,4,16859,9,12,4,10,1,4,0,0,0,44,26
35,4,20130,13,0,2,7,0,4,1,0,0,39,8
35,4,8836,11,8,2,14,0,4,1,0,0,54,39
57,0,3242,9,12,6,0,1,3,0,0,0,34,39
33,4,21465,11,8,0,1,1,2,1,0,0,39,39
59,4,13547,5,3,6,11,1,4,1,0,0,29,39
2,4,3507,11,8,4,1,3,4,0,0,0,14,39
8,4,9395,11,8,2,14,0,4,1,0,0,39,39
28,4,3966,11,8,0,1,4,4,0,0,0,39,39
17,4,9320,7,11,0,1,3,4,0,0,0,34,39
3,4,13850,15,9,4,8,3,4,0,0,0,15,39
49,0,9501,12,13,6,0,1,4,1,0,0,5,39
46,0,9494,9,12,2,0,5,2,0,0,0,44,39
10,4,3864,15,9,2,13,0,4,1,0,0,39,39
26,4,9965,11,8,2,8,0,4,1,0,0,59,27
6,4,7734,11,8,4,1,3,4,0,0,0,39,39
20,1,14004,15,9,0,1,4,2,0,0,0,39,39
14,4,9149,9,12,2,4,0,4,1,0,0,39,39
